date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tournament_strength,home_form,away_form,form_diff,home_avg_goals_scored,away_avg_goals_scored,goals_scored_diff,home_avg_goals_conceded,away_avg_goals_conceded,goals_conceded_diff,home_elo,away_elo,elo_diff,target,home_country_x,home_group_x,home_acronym_x,home_confederation_x,home_qualifying_difficulty_x,home_mean_temp_last_10_yrs_x,home_climate_bonus_points_x,home_rank_x,home_total.points_x,home_previous.points_x,home_diff.points_x,away_country_x,away_group_x,away_acronym_x,away_confederation_x,away_qualifying_difficulty_x,away_mean_temp_last_10_yrs_x,away_climate_bonus_points_x,away_rank_x,away_total.points_x,away_previous.points_x,away_diff.points_x,elo_form_interaction,attack_defense_gap,elo_tournament_pressure,form_tournament_pressure,home_country_y,home_group_y,home_acronym_y,home_confederation_y,home_qualifying_difficulty_y,home_mean_temp_last_10_yrs_y,home_climate_bonus_points_y,home_rank_y,home_total.points_y,home_previous.points_y,home_diff.points_y,away_country_y,away_group_y,away_acronym_y,away_confederation_y,away_qualifying_difficulty_y,away_mean_temp_last_10_yrs_y,away_climate_bonus_points_y,away_rank_y,away_total.points_y,away_previous.points_y,away_diff.points_y
1992-06-17,sweden,england,2.0,1.0,uefa euro,solna,sweden,False,0.95,5,5,0,0.4,1.0,-0.6,0.6,0.3333333333333333,-0.26666666666666666,1484.3113088224698,1515.6964508252781,-31.38514200280838,0,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,-0.0,0.06666666666666671,-29.81588490266796,0.0,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002
1992-06-18,argentina,australia,2.0,0.0,friendly,buenos aires,argentina,False,0.3,3,10,-7,1.0,0.75,0.25,0.0,0.0,0.0,1520.0,1552.866997257954,-32.866997257953926,0,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,230.06898080567748,1.0,-9.860099177386177,-2.1,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989
1992-06-18,netherlands,germany,3.0,1.0,uefa euro,gothenburg,sweden,True,0.95,7,6,1,1.25,1.5,-0.25,1.25,0.0,-1.25,1520.8596283867548,1539.5252903872795,-18.665662000524662,0,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,-18.665662000524662,1.25,-17.73237890049843,0.95,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045
1992-06-21,sweden,germany,2.0,3.0,uefa euro,solna,sweden,False,0.95,7,6,1,0.8,1.3333333333333333,-0.5333333333333332,0.8,1.0,0.19999999999999996,1506.1130845529747,1518.4518410695898,-12.338756516615149,2,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,-12.338756516615149,-0.19999999999999996,-11.72181869078439,0.95,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045
1992-06-21,uruguay,australia,2.0,0.0,friendly,montevideo,uruguay,False,0.3,3,10,-7,1.0,0.6,0.4,0.0,0.4,0.4,1521.1500225556908,1530.9806444064268,-9.830621850735952,0,uruguay,H,URU,CONMEBOL,6,18.29,1,11,1695.91,1680.36,15.5500000000002,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,68.81435295515166,0.6,-2.9491865552207854,-2.1,uruguay,H,URU,CONMEBOL,6,18.29,1,11,1695.91,1680.36,15.5500000000002,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989
1992-07-04,uruguay,ecuador,3.0,1.0,friendly,montevideo,uruguay,False,0.3,6,0,6,1.5,0.0,1.5,0.0,0.0,0.0,1541.71576766921,1500.0,41.71576766920998,0,uruguay,H,URU,CONMEBOL,6,18.29,1,11,1695.91,1680.36,15.5500000000002,ecuador,E,ECU,CONMEBOL,6,21.74,1,24,1560.13,1536.32,23.8100000000002,250.2946060152599,1.5,12.514730300762993,1.7999999999999998,uruguay,H,URU,CONMEBOL,6,18.29,1,11,1695.91,1680.36,15.5500000000002,ecuador,E,ECU,CONMEBOL,6,21.74,1,24,1560.13,1536.32,23.8100000000002
1992-07-05,australia,croatia,1.0,0.0,friendly,melbourne,australia,False,0.3,9,0,9,0.6,0.0,0.6,0.8,0.0,-0.8,1510.4148992929076,1500.0,10.414899292907648,0,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,93.73409363616884,0.6,3.1244697878722945,2.6999999999999997,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998
1992-07-08,australia,croatia,3.0,1.0,friendly,adelaide,australia,False,0.3,9,0,9,0.6,0.0,0.6,0.8,1.0,0.19999999999999996,1529.8155490091108,1480.5993502837969,49.216198725313916,0,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,442.94578852782524,-0.4,14.764859617594174,2.6999999999999997,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998
1992-07-12,australia,croatia,0.0,0.0,friendly,sydney,australia,False,0.3,9,0,9,1.0,0.5,0.5,1.0,2.0,1.0,1547.0012360300277,1463.41366326288,83.58757276714778,1,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,752.28815490433,-1.0,25.076271830144332,2.6999999999999997,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998
1992-07-26,ivory coast,egypt,2.0,0.0,friendly,abidjan,ivory coast,False,0.3,4,1,3,1.0,0.0,1.0,0.6666666666666666,0.5,-0.16666666666666663,1502.2340510562676,1480.0,22.234051056267617,0,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,66.70215316880285,0.5,6.670215316880285,0.8999999999999999,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77
1992-07-28,ivory coast,egypt,2.0,2.0,friendly,abidjan,ivory coast,False,0.3,7,1,6,1.25,0.0,1.25,0.5,1.0,0.5,1520.9559005319534,1461.2781505243142,59.67775000763913,1,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,358.0665000458348,0.25,17.90332500229174,1.7999999999999998,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77
1992-07-31,brazil,mexico,5.0,0.0,friendly,los angeles,united states,True,0.3,4,0,4,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,-0.6666666666666666,1500.065968938621,1500.0,0.06596893862092656,0,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,0.26387575448370626,1.3333333333333333,0.019790681586277968,1.2,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27
1992-07-31,united states,colombia,0.0,1.0,friendly,los angeles,united states,False,0.3,3,0,3,0.4,0.0,0.4,1.4,0.0,-1.4,1436.7571997106172,1500.0,-63.242800289382785,2,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998,-189.72840086814836,0.4,-18.972840086814834,0.8999999999999999,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998
1992-08-02,mexico,colombia,0.0,0.0,friendly,los angeles,united states,True,0.3,0,3,-3,0.0,1.0,-1.0,5.0,0.0,-5.0,1480.003797477321,1516.3991345297704,-36.39533705244935,1,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998,109.18601115734805,0.0,-10.918601115734804,-0.8999999999999999,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998
1992-08-02,united states,brazil,0.0,1.0,friendly,los angeles,united states,False,0.3,3,7,-4,0.4,2.25,-1.85,1.2,0.5,-0.7,1420.3580651808468,1520.0621714612998,-99.70410628045306,2,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,398.81642512181224,-0.09999999999999998,-29.911231884135915,-1.2,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998
1992-08-22,japan,south korea,0.0,0.0,dynasty cup,beijing,china,True,0.45,0,0,0,0.0,0.0,0.0,1.0,0.0,-1.0,1480.0,1500.0,-20.0,1,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002,-0.0,0.0,-9.0,0.0,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002
1992-08-26,france,brazil,0.0,2.0,friendly,paris,france,False,0.3,4,10,-6,1.2,2.0,-0.8,1.4,0.4,-0.9999999999999999,1467.8029001746725,1534.475271594302,-66.6723714196296,2,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,400.0342285177776,0.7999999999999999,-20.001711425888878,-1.7999999999999998,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998
1992-08-26,norway,sweden,2.0,2.0,friendly,oslo,norway,False,0.3,2,7,-5,0.0,1.2,-1.2,0.0,1.2,1.2,1502.0540053565394,1486.823062017043,15.230943339496434,1,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,-76.15471669748217,-1.2,4.56928300184893,-1.5,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996
1992-08-28,jordan,iraq,2.0,0.0,jordan international tournament,amman,jordan,False,0.35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992,iraq,I,IRQ,AFC,3,23.75,2,56,1442.86,1434.4,8.45999999999981,0.0,0.0,0.0,0.0,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992,iraq,I,IRQ,AFC,3,23.75,2,56,1442.86,1434.4,8.45999999999981
1992-08-29,japan,south korea,2.0,2.0,dynasty cup,beijing,china,True,0.45,1,1,0,0.0,0.0,0.0,0.5,0.0,-0.5,1481.1500225556908,1498.8499774443092,-17.699954888618322,1,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002,-0.0,0.0,-7.964979699878245,0.0,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002
1992-09-02,austria,portugal,1.0,1.0,friendly,linz,austria,False,0.3,0,4,-4,2.0,0.6666666666666666,1.3333333333333335,3.0,0.3333333333333333,-2.6666666666666665,1478.8499774443092,1494.7530814107668,-15.903103966457593,1,austria,J,AUT,UEFA,5,8.34,0,22,1589.84,1589.17,0.669999999999845,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983,63.61241586583037,1.6666666666666667,-4.7709311899372775,-1.2,austria,J,AUT,UEFA,5,8.34,0,22,1589.84,1589.17,0.669999999999845,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983
1992-09-03,canada,united states,0.0,2.0,friendly,saint john,canada,False,0.3,0,3,-3,1.0,0.2,0.8,3.0,0.8,-2.2,1480.9647674024782,1405.9449650478446,75.01980235463361,2,canada,B,CAN,CONCACAF,2,-3.78,0,31,1515.96,1507.27,8.69000000000005,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,-225.05940706390084,0.19999999999999996,22.50594070639008,-0.8999999999999999,canada,B,CAN,CONCACAF,2,-3.78,0,31,1515.96,1507.27,8.69000000000005,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51
1992-09-08,egypt,jordan,1.0,1.0,arab cup,aleppo,syria,True,0.65,2,3,-1,0.5,2.0,-1.5,1.25,0.0,-1.25,1464.6800870287698,1520.0,-55.319912971230224,1,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992,55.319912971230224,0.5,-35.95794343129965,-0.65,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992
1992-09-09,switzerland,scotland,3.0,1.0,fifa world cup qualification,bern,switzerland,False,0.75,3,7,-4,2.0,0.8,1.2,1.0,0.8,-0.19999999999999996,1518.8499774443092,1492.2266098485002,26.623367595808986,0,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001,-106.49347038323594,1.2,19.96752569685674,-3.0,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001
1992-09-09,spain,england,1.0,0.0,friendly,santander,spain,False,0.3,4,5,-1,1.0,1.0,0.0,0.0,0.75,0.75,1518.8499774443092,1493.8946750947732,24.95530234953594,0,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,-24.95530234953594,0.25,7.486590704860782,-0.3,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002
1992-09-17,egypt,saudi arabia,3.0,2.0,arab cup,aleppo,syria,True,0.65,3,0,3,0.6,0.0,0.6,1.2,0.0,-1.2,1467.8379163020084,1500.0,-32.16208369799165,0,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,-96.48625109397494,0.6,-20.90535440369457,1.9500000000000002,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001
1992-09-23,norway,netherlands,2.0,1.0,fifa world cup qualification,oslo,norway,False,0.75,3,10,-7,0.6666666666666666,1.6,-0.9333333333333335,0.6666666666666666,1.2,0.5333333333333333,1501.1778029986162,1541.9330777044445,-40.75527470582824,0,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,285.2869229407977,-0.5333333333333333,-30.56645602937118,-5.25,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055
1992-09-23,uruguay,argentina,0.0,0.0,copa lipton,montevideo,uruguay,False,0.4,9,6,3,2.0,1.5,0.5,0.3333333333333333,0.0,-0.3333333333333333,1559.3258883820938,1541.8863528515271,17.439535530566673,1,uruguay,H,URU,CONMEBOL,6,18.29,1,11,1695.91,1680.36,15.5500000000002,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,52.31860659170002,2.0,6.97581421222667,1.2000000000000002,uruguay,H,URU,CONMEBOL,6,18.29,1,11,1695.91,1680.36,15.5500000000002,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25
1992-10-09,united states,canada,0.0,0.0,friendly,greensboro,united states,False,0.3,6,0,6,0.6,0.5,0.09999999999999998,0.6,2.5,1.9,1430.197566390289,1456.7121660600337,-26.51459966974471,1,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,canada,B,CAN,CONCACAF,2,-3.78,0,31,1515.96,1507.27,8.69000000000005,-159.08759801846827,-1.9,-7.9543799009234135,1.7999999999999998,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,canada,B,CAN,CONCACAF,2,-3.78,0,31,1515.96,1507.27,8.69000000000005
1992-10-14,germany,mexico,1.0,1.0,friendly,dresden,germany,False,0.3,9,1,8,1.75,0.0,1.75,1.25,2.5,1.25,1537.7418636055215,1482.0912515520085,55.65061205351299,1,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,445.2048964281039,-0.75,16.695183616053896,2.4,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27
1992-10-14,france,austria,2.0,0.0,fifa world cup qualification,paris,france,False,0.75,3,1,2,0.6,1.5,-0.9,1.2,2.0,0.8,1451.59444301106,1479.7647948932924,-28.170351882232353,0,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,austria,J,AUT,UEFA,5,8.34,0,22,1589.84,1589.17,0.669999999999845,-56.340703764464706,-1.4,-21.127763911674265,1.5,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,austria,J,AUT,UEFA,5,8.34,0,22,1589.84,1589.17,0.669999999999845
1992-10-14,england,norway,1.0,1.0,fifa world cup qualification,london,england,False,0.75,5,6,-1,0.8,1.0,-0.19999999999999996,0.8,0.75,-0.050000000000000044,1475.3287524215682,1523.5131634764546,-48.18441105488637,1,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,48.18441105488637,0.050000000000000044,-36.138308291164776,-0.75,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001
1992-10-14,scotland,portugal,0.0,0.0,fifa world cup qualification,glasgow,scotland,False,0.75,4,5,-1,0.8,0.75,0.050000000000000044,1.4,0.5,-0.8999999999999999,1473.7561814318842,1493.8382639617835,-20.082082529899253,1,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983,20.082082529899253,0.30000000000000004,-15.06156189742444,-0.75,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983
1992-10-15,saudi arabia,united states,3.0,0.0,confederations cup,riyadh,saudi arabia,False,0.85,0,4,-4,2.0,0.4,1.6,3.0,0.6,-2.4,1478.1538719018629,1431.7209132612168,46.43295864064612,0,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,-185.73183456258448,1.4,39.4680148445492,-3.4,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51
1992-10-16,argentina,ivory coast,4.0,0.0,confederations cup,riyadh,saudi arabia,True,0.85,7,8,-1,1.0,1.4,-0.3999999999999999,0.0,0.8,0.8,1542.8894109415855,1517.5539640274978,25.335446914087697,0,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,-25.335446914087697,0.19999999999999996,21.53512987697454,-0.85,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999
1992-10-19,united states,ivory coast,5.0,2.0,confederations cup,riyadh,saudi arabia,True,0.85,4,8,-4,0.4,1.4,-0.9999999999999999,1.0,1.2,0.19999999999999996,1414.3780086256863,1499.0098100083353,-84.63180138264897,0,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,338.5272055305959,-0.7999999999999999,-71.93703117525162,-3.4,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999
1992-10-20,saudi arabia,argentina,1.0,3.0,confederations cup,riyadh,saudi arabia,False,0.85,3,10,-7,2.5,1.75,0.75,1.5,0.0,-1.5,1495.4967765373933,1561.433564960748,-65.93678842335476,2,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,461.5575189634833,2.5,-56.04627015985154,-5.95,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25
1992-10-22,croatia,mexico,3.0,0.0,friendly,zagreb,croatia,False,0.3,1,2,-1,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,2.0,0.6666666666666667,1468.134616041824,1485.2676400236535,-17.13302398182941,0,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,17.13302398182941,-1.6666666666666667,-5.139907194548823,-0.3,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27
1992-10-31,saudi arabia,qatar,1.0,1.0,afc asian cup,hiroshima,japan,True,0.8,3,0,3,2.0,0.0,2.0,2.0,0.0,-2.0,1479.2474812887315,1500.0,-20.75251871126852,1,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,qatar,B,QAT,AFC,3,28.77,2,48,1474.6,1478.6,-4.0,-62.257556133805565,2.0,-16.602014969014817,2.4000000000000004,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,qatar,B,QAT,AFC,3,28.77,2,48,1474.6,1478.6,-4.0
1992-11-03,japan,iran,1.0,0.0,afc asian cup,hiroshima,japan,False,0.8,2,0,2,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,-1.0,1482.168033317216,1500.0,-17.831966682784014,0,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,iran,G,IRN,AFC,3,19.09,1,18,1635.31,1627.58,7.73000000000002,-35.66393336556803,0.6666666666666666,-14.265573346227212,1.6,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,iran,G,IRN,AFC,3,19.09,1,18,1635.31,1627.58,7.73000000000002
1992-11-08,japan,saudi arabia,1.0,0.0,afc asian cup,hiroshima,japan,False,0.8,5,4,1,0.75,1.75,-1.0,0.75,1.75,1.0,1503.1936234529987,1480.4406736323158,22.752949820682943,0,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,22.752949820682943,-1.0,18.202359856546355,0.8,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001
1992-11-08,morocco,egypt,0.0,0.0,african cup of nations qualification,casablanca,morocco,False,0.65,4,5,-1,2.0,1.2,0.8,1.0,1.6,0.6000000000000001,1518.857557205199,1489.6840444001455,29.173512805053633,1,morocco,C,MAR,CAF,4,18.68,1,14,1688.18,1681.57,6.61000000000013,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,-29.173512805053633,0.3999999999999999,18.962783323284864,-0.65,morocco,C,MAR,CAF,4,18.68,1,14,1688.18,1681.57,6.61000000000013,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77
1992-11-18,england,türkiye,4.0,0.0,fifa world cup qualification,london,england,False,0.75,3,0,3,0.6,0.0,0.6,1.0,1.0,0.0,1478.0848228240022,1480.0,-1.9151771759977692,0,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,türkiye,D,TUR,UEFA,5,12.49,0,28,1537.24,1548.15,-10.9100000000001,-5.7455315279933075,-0.4,-1.4363828819983269,2.25,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,türkiye,D,TUR,UEFA,5,12.49,0,28,1537.24,1548.15,-10.9100000000001
